date,open,close,low,high,volume,change,h1,h2,h3,dea,dif,macd,k,d,j,qsddS,qsddM,qsddL,wrS,wrM,wrL,label1
2012-11-05,6.69,6.66,6.65,6.73,1024,-0.6673326673326673,6.663,6.784,7.002,-0.123,-0.115,0.016,38.291,34.515,45.842,39.535,9.996,13.68,36.17,10.559,16.279,6.58
2012-11-06,6.63,6.58,6.56,6.67,948,-0.6693467336683416,6.639,6.768,6.994,-0.122,-0.116,0.012,32.844,33.958,30.617,20.93,10.965,12.698,19.565,5.59,11.628,6.66
2012-11-07,6.63,6.66,6.63,6.69,1480,-0.6612410986775178,6.645,6.755,6.988,-0.119,-0.109,0.02,45.507,37.808,60.906,39.535,10.989,12.38,38.636,10.559,16.279,6.51
2012-11-08,6.64,6.51,6.51,6.64,1364,-0.6728643216080402,6.606,6.74,6.979,-0.118,-0.114,0.008,33.116,36.244,26.86,4.762,9.607,11.713,4.651,1.242,7.558,6.49
2012-11-09,6.44,6.49,6.44,6.57,599,-0.6663239074550128,6.573,6.722,6.97,-0.118,-0.118,-0.001,27.824,33.437,16.599,10.638,7.212,11.338,10.417,3.012,6.395,6.51
2012-11-12,6.56,6.51,6.47,6.62,899,-0.6644329896907216,6.555,6.705,6.961,-0.118,-0.119,-0.001,26.596,31.157,17.473,14.894,6.095,10.942,14.583,4.217,7.558,6.46
2012-11-13,6.49,6.46,6.45,6.49,1007,-0.6678663239074549,6.528,6.686,6.952,-0.119,-0.122,-0.006,20.029,27.448,5.193,4.348,4.575,10.252,4.167,1.205,4.651,6.52
2012-11-14,6.46,6.52,6.44,6.55,683,-0.6621761658031089,6.526,6.669,6.944,-0.119,-0.118,0.001,22.548,25.814,16.016,27.586,4.589,9.792,16.667,4.819,8.14,6.46
2012-11-15,6.45,6.46,6.45,6.55,420,-0.6683778234086242,6.507,6.652,6.935,-0.119,-0.119,0.0,17.331,22.987,6.02,6.897,5.965,9.072,4.255,1.205,4.651,6.4
2012-11-16,6.46,6.4,6.34,6.51,1437,-0.6685655100983946,6.476,6.634,6.926,-0.12,-0.122,-0.006,17.268,21.081,9.644,15.385,6.484,8.488,10.526,3.727,3.409,6.39
2012-11-19,6.35,6.39,6.35,6.39,535,-0.6657949790794979,6.452,6.614,6.916,-0.121,-0.125,-0.008,16.274,19.478,9.866,12.821,7.791,7.75,8.772,3.333,2.841,6.4
2012-11-20,6.45,6.4,6.39,6.45,596,-0.6649214659685864,6.437,6.596,6.906,-0.121,-0.124,-0.006,17.516,18.824,14.9,15.385,8.194,7.234,10.714,4.054,3.409,6.43
2012-11-21,6.42,6.43,6.34,6.45,747,-0.6638787245164662,6.435,6.579,6.898,-0.121,-0.12,0.002,22.392,20.013,27.148,23.077,9.15,7.417,23.077,6.522,5.114,6.42
2012-11-22,6.36,6.42,6.36,6.43,377,-0.665799062988027,6.431,6.563,6.889,-0.12,-0.117,0.007,24.452,21.493,30.369,20.513,10.887,8.062,20.513,5.797,4.545,6.46
2012-11-23,6.36,6.46,6.35,6.48,1127,-0.6635416666666666,6.439,6.55,6.881,-0.118,-0.109,0.018,35.349,26.111,53.823,34.286,12.702,8.983,30.769,8.696,6.818,6.41
2012-11-26,6.41,6.41,6.36,6.46,1024,-0.6678756476683938,6.431,6.538,6.872,-0.116,-0.106,0.019,34.677,28.967,46.098,20.0,14.315,9.381,17.949,5.833,3.977,6.71
2012-11-27,6.44,6.71,6.44,7.05,10172,-0.6497912317327765,6.511,6.535,6.869,-0.108,-0.078,0.06,40.489,32.807,55.852,52.113,19.216,11.764,52.113,50.685,21.023,6.59
2012-11-28,6.64,6.59,6.52,6.76,5496,-0.6711576846307385,6.533,6.535,6.864,-0.1,-0.065,0.068,38.73,34.781,46.626,35.211,26.704,12.964,35.211,35.211,14.205,6.38
2012-11-29,6.58,6.38,6.36,6.64,4359,-0.6761421319796954,6.489,6.53,6.855,-0.094,-0.071,0.045,27.698,32.42,18.253,5.634,27.777,12.574,5.634,5.634,2.273,6.23
2012-11-30,6.38,6.23,6.19,6.42,2852,-0.6733088620870477,6.415,6.518,6.844,-0.093,-0.087,0.011,20.016,28.285,3.476,4.651,25.232,12.206,4.651,4.651,2.094,5.75
2012-12-03,6.24,5.75,5.74,6.24,5098,-0.6910263299301451,6.225,6.487,6.824,-0.101,-0.137,-0.071,13.598,23.39,-5.985,0.763,17.984,11.895,0.763,0.763,0.424,5.63
2012-12-04,5.69,5.63,5.46,5.69,2745,-0.6722933643771828,6.055,6.442,6.802,-0.118,-0.184,-0.132,12.629,19.803,-1.718,10.692,8.5,11.785,10.692,10.692,6.439,5.84
2012-12-05,5.63,5.84,5.55,5.92,2630,-0.652794292508918,5.994,6.394,6.784,-0.135,-0.202,-0.134,16.386,18.664,11.83,23.899,7.718,12.957,23.899,23.899,14.394,5.76
2012-12-06,5.82,5.76,5.69,5.82,2068,-0.6701030927835052,5.927,6.345,6.765,-0.152,-0.22,-0.136,17.213,18.18,15.279,18.868,11.779,13.745,18.868,18.868,11.364,5.89
2012-12-07,5.79,5.89,5.72,5.89,2745,-0.6579558652729384,5.916,6.3,6.749,-0.166,-0.221,-0.111,20.49,18.95,23.57,27.044,16.841,14.88,27.044,27.044,16.288,6.08
2012-12-10,5.91,6.08,5.91,6.08,5645,-0.6543490619670267,5.963,6.265,6.737,-0.173,-0.204,-0.062,29.558,22.486,43.701,38.994,23.664,16.837,38.994,38.994,23.485,5.99
2012-12-11,6.02,5.99,5.94,6.07,2346,-0.670335718216841,5.971,6.234,6.723,-0.178,-0.196,-0.037,34.677,26.55,50.931,33.333,28.381,17.923,33.333,33.333,20.076,5.98
2012-12-12,5.94,5.98,5.86,6.06,1961,-0.6659217877094972,5.973,6.206,6.71,-0.18,-0.188,-0.017,41.173,31.424,60.672,32.704,31.289,19.442,32.704,32.704,19.697,5.88
2012-12-13,6.01,5.88,5.87,6.01,1109,-0.6707726763717805,5.947,6.179,6.695,-0.182,-0.188,-0.013,45.398,36.082,64.029,26.415,32.94,20.323,26.415,26.415,15.909,6.09
2012-12-14,5.89,6.09,5.89,6.1,3434,-0.6535836177474402,5.988,6.159,6.683,-0.179,-0.169,0.02,63.078,45.081,99.072,39.623,32.94,21.984,39.623,39.623,23.864,6.15
2012-12-17,6.15,6.15,6.06,6.28,3154,-0.6619021440351842,6.034,6.146,6.674,-0.173,-0.147,0.051,69.449,53.203,101.94,53.077,34.277,23.758,43.396,43.396,26.136,6.2
2012-12-18,6.15,6.2,6.03,6.34,5257,-0.6626768226332971,6.081,6.139,6.665,-0.163,-0.124,0.077,72.453,59.62,98.12,62.712,37.264,25.444,46.541,46.541,28.03,6.18
2012-12-19,6.25,6.18,6.12,6.25,2849,-0.6666666666666666,6.11,6.136,6.656,-0.152,-0.107,0.09,73.033,64.091,90.918,75.0,41.352,27.148,45.283,45.283,27.273,6.27
2012-12-20,6.19,6.27,6.12,6.29,3899,-0.6603466955579632,6.155,6.138,6.649,-0.138,-0.085,0.107,77.161,68.448,94.588,92.045,45.126,28.81,50.943,50.943,30.682,6.34
2012-12-21,6.36,6.34,6.27,6.45,6821,-0.6615056059797118,6.208,6.145,6.643,-0.123,-0.061,0.124,78.559,71.818,92.042,88.889,48.035,31.129,55.346,55.346,33.333,6.36
2012-12-24,6.35,6.36,6.32,6.43,3765,-0.6643799472295515,6.252,6.156,6.638,-0.106,-0.04,0.133,80.622,74.753,92.359,90.0,50.786,31.366,69.231,56.604,34.091,6.48
2012-12-25,6.32,6.48,6.3,6.49,5903,-0.6589473684210526,6.317,6.173,6.635,-0.088,-0.013,0.149,86.543,78.683,102.264,98.75,54.403,32.889,86.441,64.151,38.636,6.67
2012-12-26,6.48,6.67,6.48,6.67,7187,-0.6558307533539731,6.418,6.199,6.636,-0.066,0.023,0.177,91.029,82.798,107.49,100.0,59.906,36.597,100.0,76.101,45.833,6.53
2012-12-27,6.72,6.53,6.51,6.72,5788,-0.6723532363271449,6.45,6.225,6.634,-0.044,0.04,0.168,84.841,83.479,87.564,77.907,64.544,39.895,84.921,67.296,40.53,6.52
2012-12-28,6.56,6.52,6.4,6.56,5365,-0.6658124038954383,6.47,6.251,6.632,-0.025,0.052,0.154,80.232,82.397,75.902,76.744,67.296,43.363,84.127,66.667,40.152,6.81
2012-12-31,6.65,6.81,6.65,7.1,11129,-0.6507692307692309,6.567,6.284,6.635,-0.004,0.084,0.174,76.957,80.584,69.705,76.613,70.824,47.133,81.29,82.317,51.136,6.73
2013-01-04,6.81,6.73,6.64,6.83,5367,-0.6691248770894789,6.614,6.319,6.637,0.017,0.101,0.167,72.053,77.74,60.679,69.919,73.262,49.951,73.759,77.439,48.106,6.68
2013-01-07,6.71,6.68,6.57,6.71,3740,-0.6676616915422886,6.633,6.352,6.638,0.036,0.11,0.148,64.501,73.327,46.85,65.289,74.316,52.873,69.565,74.39,46.212,6.72
2013-01-08,6.68,6.72,6.64,6.8,4551,-0.6631578947368422,6.658,6.384,6.639,0.052,0.119,0.132,60.501,69.052,43.399,64.486,76.474,55.493,69.355,76.829,47.727,6.68
2013-01-09,6.63,6.68,6.63,6.73,3856,-0.6673306772908366,6.664,6.414,6.64,0.066,0.121,0.11,56.167,64.757,38.988,60.748,76.753,57.356,66.129,74.39,46.212,6.68
2013-01-10,6.64,6.68,6.64,6.74,3361,-0.6653306613226453,6.669,6.441,6.641,0.077,0.121,0.088,50.778,60.097,32.14,57.143,75.381,59.517,66.129,74.39,46.212,6.68
2013-01-11,6.67,6.68,6.66,6.75,5678,-0.6653306613226453,6.672,6.465,6.641,0.086,0.12,0.069,47.185,55.793,29.97,57.143,75.0,61.711,65.854,74.39,46.212,6.88
2013-01-14,6.59,6.88,6.59,6.89,6576,-0.6553106212424851,6.731,6.493,6.646,0.095,0.134,0.077,54.314,55.3,52.342,73.494,76.22,64.878,81.818,86.585,53.788,6.95
2013-01-15,6.88,6.95,6.85,6.99,7001,-0.661800486618005,6.794,6.525,6.651,0.106,0.149,0.086,60.109,56.903,66.52,81.25,79.497,67.574,85.981,90.854,56.439,6.88
2013-01-16,6.91,6.88,6.8,6.98,6621,-0.6687530091478093,6.818,6.556,6.655,0.116,0.153,0.075,64.676,59.494,75.039,72.5,83.079,69.847,79.439,86.585,53.788,6.79
2013-01-17,6.84,6.79,6.76,6.89,3130,-0.6697470817120623,6.81,6.582,6.658,0.122,0.148,0.051,60.577,59.855,62.022,55.714,85.442,71.666,68.367,81.098,50.379,6.86
2013-01-18,6.76,6.86,6.73,6.92,3240,-0.6620689655172414,6.824,6.608,6.662,0.127,0.147,0.04,62.885,60.865,66.925,65.714,86.128,73.776,75.51,85.366,53.03,6.86
2013-01-21,6.85,6.86,6.78,6.92,3058,-0.6653658536585366,6.835,6.632,6.665,0.131,0.145,0.029,64.423,62.051,69.168,65.714,85.29,75.588,71.084,85.366,56.225,6.91
2013-01-22,6.88,6.91,6.87,7.04,8547,-0.6627623230844314,6.856,6.655,6.67,0.134,0.146,0.025,66.653,63.585,72.788,64.151,84.832,77.328,76.25,88.415,60.924,6.85
2013-01-23,7.01,6.85,6.77,7.01,3472,-0.6682808716707022,6.854,6.676,6.673,0.135,0.14,0.01,63.694,63.621,63.84,59.574,85.518,78.81,68.75,84.756,58.898,6.56
2013-01-24,6.91,6.56,6.5,6.91,4824,-0.6793743890518085,6.77,6.686,6.671,0.13,0.111,-0.039,46.167,57.803,22.893,11.111,83.45,78.863,22.857,67.073,48.673,6.54
2013-01-25,6.61,6.54,6.52,6.64,2223,-0.666326530612245,6.704,6.688,6.669,0.121,0.085,-0.072,33.247,49.618,0.505,7.407,77.789,78.03,20.0,65.854,47.788,6.74
2013-01-28,6.54,6.74,6.54,6.76,3338,-0.6554192229038854,6.715,6.691,6.67,0.113,0.08,-0.066,36.979,45.405,20.128,44.444,72.841,78.379,48.571,78.049,56.637,6.84
2013-01-29,6.78,6.84,6.78,6.97,4763,-0.6605459057071961,6.75,6.697,6.673,0.107,0.083,-0.048,45.641,45.483,45.955,62.963,70.313,79.03,56.667,84.146,66.346,6.79
2013-01-30,6.93,6.79,6.76,6.96,3904,-0.6679706601466993,6.762,6.704,6.675,0.102,0.08,-0.043,48.328,46.432,52.121,53.704,70.827,78.644,53.704,81.098,81.098,6.7
2013-01-31,6.75,6.7,6.65,6.79,3382,-0.6699507389162562,6.744,6.708,6.676,0.095,0.07,-0.05,44.565,45.809,42.075,37.037,72.99,78.134,37.037,75.61,75.61,6.7
2013-02-01,6.66,6.7,6.63,6.75,1946,-0.6655017473789316,6.732,6.711,6.676,0.088,0.061,-0.054,42.055,44.558,37.05,37.037,73.118,77.77,37.037,75.61,75.61,6.73
2013-02-04,6.7,6.73,6.64,6.76,2610,-0.6640039940089865,6.731,6.713,6.677,0.082,0.056,-0.052,43.07,44.062,41.085,42.593,71.112,77.38,42.593,77.439,77.439,6.72
2013-02-05,6.78,6.72,6.68,6.78,1777,-0.6656716417910449,6.728,6.714,6.678,0.076,0.051,-0.05,44.316,44.147,44.655,40.741,68.597,76.859,40.741,76.829,76.829,6.84
2013-02-06,6.72,6.84,6.7,6.88,3288,-0.6595321055251369,6.76,6.719,6.681,0.072,0.055,-0.033,53.248,47.18,65.382,62.963,68.277,76.928,62.963,83.226,84.146,6.77
2013-02-07,6.84,6.77,6.74,6.84,1875,-0.6689486552567238,6.763,6.724,6.682,0.068,0.053,-0.03,53.328,49.229,61.525,50.0,69.128,76.504,50.0,76.596,79.878,6.92
2013-02-08,6.78,6.92,6.74,6.92,8432,-0.6579337617399901,6.808,6.733,6.687,0.067,0.062,-0.009,63.983,54.147,83.655,77.778,70.51,76.243,77.778,86.957,89.024,6.88
2013-02-18,6.92,6.88,6.83,6.93,4793,-0.6671504596032899,6.828,6.743,6.69,0.066,0.066,-0.002,67.908,58.734,86.256,74.51,73.163,75.329,70.37,82.258,86.585,6.94
2013-02-19,6.85,6.94,6.77,6.94,8155,-0.662287104622871,6.86,6.755,6.695,0.068,0.072,0.009,78.605,65.358,105.1,93.617,74.826,74.983,81.481,87.097,90.244,7.0
2013-02-20,6.93,7.0,6.93,7.21,9472,-0.6623251326579837,6.9,6.77,6.701,0.07,0.082,0.022,73.668,68.128,84.748,69.565,76.688,74.763,70.423,84.444,88.0,6.81
2013-02-21,6.92,6.81,6.76,6.99,8860,-0.674629718107979,6.874,6.781,6.703,0.071,0.073,0.004,59.053,65.103,46.954,40.299,74.136,72.934,43.662,70.149,77.143,6.79
2013-02-22,6.78,6.79,6.76,6.84,3719,-0.6663390663390664,6.85,6.789,6.704,0.069,0.063,-0.012,46.287,58.831,21.199,27.586,67.09,70.975,40.845,68.182,76.0,6.82
2013-02-25,6.78,6.82,6.78,6.86,2347,-0.6640394088669951,6.842,6.794,6.706,0.067,0.058,-0.019,38.701,52.121,11.861,32.759,60.404,69.051,45.07,66.949,77.714,6.79
2013-02-26,6.79,6.79,6.76,6.84,2551,-0.6666666666666667,6.827,6.798,6.708,0.064,0.05,-0.027,29.347,44.53,-1.019,27.586,52.375,66.74,40.845,64.407,76.0,6.53
2013-02-27,6.84,6.53,6.53,6.84,7423,-0.6783251231527093,6.742,6.792,6.705,0.056,0.023,-0.065,19.565,36.208,-13.722,0.0,42.067,63.533,1.449,37.615,61.143,6.64
2013-02-28,6.57,6.64,6.5,6.64,4023,-0.6598360655737705,6.713,6.783,6.703,0.047,0.01,-0.072,19.616,30.677,-2.507,19.718,32.714,61.398,19.718,47.706,67.429,6.71
2013-03-01,6.61,6.71,6.61,6.72,3383,-0.6619647355163728,6.712,6.776,6.704,0.038,0.006,-0.065,22.936,28.097,12.615,29.577,26.376,59.064,29.577,46.809,71.429,6.37
2013-03-04,6.7,6.37,6.32,6.7,7684,-0.6822942643391521,6.614,6.759,6.697,0.026,-0.025,-0.101,17.164,24.453,2.586,5.618,19.188,55.2,5.618,7.692,52.0,6.54
2013-03-05,6.41,6.54,6.36,6.54,2854,-0.6566929133858268,6.593,6.741,6.695,0.014,-0.035,-0.098,22.388,23.764,19.634,24.719,17.346,52.554,24.719,26.374,61.714,6.57
2013-03-06,6.54,6.57,6.52,6.59,5523,-0.6641104294478527,6.586,6.725,6.692,0.003,-0.04,-0.086,30.357,25.962,39.148,28.09,20.955,50.467,28.09,28.09,63.429,6.56
2013-03-07,6.58,6.56,6.53,6.61,3697,-0.6658176260825268,6.579,6.71,6.69,-0.007,-0.045,-0.076,35.053,28.992,47.174,26.966,21.675,48.335,26.966,26.966,62.857,6.59
2013-03-08,6.56,6.59,6.53,6.65,2211,-0.6639469658337582,6.582,6.696,6.688,-0.015,-0.045,-0.062,40.676,32.887,56.255,30.337,24.438,46.278,30.337,30.337,64.571,6.6
2013-03-11,6.61,6.6,6.54,6.61,955,-0.664804469273743,6.587,6.685,6.686,-0.021,-0.045,-0.048,45.066,36.947,61.305,31.461,28.371,44.54,31.461,31.461,65.143,6.42
2013-03-12,6.59,6.42,6.36,6.6,3369,-0.6746071971616827,6.539,6.67,6.681,-0.028,-0.058,-0.06,38.378,37.424,40.285,14.925,27.107,41.147,11.236,11.236,54.857,6.4
2013-03-13,6.42,6.4,6.31,6.42,1839,-0.6666666666666666,6.5,6.652,6.676,-0.036,-0.069,-0.066,32.902,35.916,26.873,16.364,22.879,38.182,10.0,10.0,53.714,6.38
2013-03-14,6.41,6.38,6.36,6.41,1195,-0.6663179916317993,6.465,6.632,6.671,-0.045,-0.079,-0.068,27.918,33.25,17.253,12.727,17.939,34.295,7.778,7.778,52.571,6.39
2013-03-15,6.37,6.39,6.36,6.44,1529,-0.6649187205034085,6.444,6.612,6.666,-0.053,-0.085,-0.064,26.455,30.985,17.394,15.094,12.297,30.895,8.889,8.889,53.143,6.37
2013-03-18,6.36,6.37,6.33,6.42,1392,-0.6664921465968586,6.423,6.592,6.66,-0.06,-0.09,-0.059,23.519,28.496,13.564,11.321,8.904,27.035,6.667,6.667,52.0,6.22
2013-03-19,6.37,6.22,6.19,6.38,1608,-0.673490813648294,6.365,6.568,6.652,-0.069,-0.105,-0.071,17.853,24.949,3.662,5.66,7.451,23.141,3.75,2.941,43.429,6.4
2013-03-20,6.27,6.4,6.26,6.42,1455,-0.6555435952637244,6.375,6.548,6.648,-0.075,-0.101,-0.051,27.12,25.672,30.014,39.623,8.17,21.561,31.343,20.588,53.714,6.43
2013-03-21,6.42,6.43,6.39,6.44,1672,-0.6638787245164662,6.391,6.531,6.644,-0.079,-0.094,-0.031,37.127,29.491,52.401,47.059,11.601,20.265,35.821,23.529,55.429,6.36
2013-03-22,6.43,6.36,6.33,6.48,4161,-0.6689224362311297,6.382,6.516,6.638,-0.082,-0.094,-0.023,38.573,32.518,50.682,36.957,14.681,18.413,26.154,16.667,51.429,6.42
2013-03-25,6.36,6.42,6.34,6.44,3162,-0.6621052631578948,6.393,6.503,6.634,-0.083,-0.088,-0.009,52.152,39.063,78.33,50.0,18.382,17.45,35.385,22.549,54.857,6.33
2013-03-26,6.39,6.33,6.29,6.41,2296,-0.6699687174139729,6.375,6.489,6.629,-0.084,-0.089,-0.009,50.86,42.995,66.59,30.435,19.975,17.95,26.415,13.725,49.714,6.22
2013-03-27,6.3,6.22,5.7,6.37,4983,-0.671247357293869,6.331,6.473,6.621,-0.087,-0.098,-0.021,56.129,47.373,73.641,54.737,20.481,18.725,50.98,34.437,43.429,6.02
2013-03-28,6.2,6.02,5.89,6.2,5807,-0.6759956942949408,6.242,6.448,6.61,-0.093,-0.119,-0.052,51.094,48.613,56.056,35.165,22.41,18.284,32.0,21.192,32.0,5.99
2013-03-29,5.99,5.99,5.94,6.07,1924,-0.6672222222222222,6.17,6.419,6.599,-0.102,-0.137,-0.07,46.456,47.894,43.58,32.222,22.558,18.999,30.526,19.205,30.286,6.0
2013-04-01,6.01,6.0,5.95,6.04,1743,-0.664804469273743,6.121,6.388,6.588,-0.112,-0.149,-0.075,43.791,46.527,38.32,38.462,22.908,18.743,31.579,19.868,30.857,5.97
2013-04-02,5.99,5.97,5.96,6.05,1668,-0.6670384829894033,6.078,6.355,6.577,-0.121,-0.159,-0.076,40.733,44.595,33.007,34.615,21.606,18.206,28.421,17.881,29.143,5.97
2013-04-03,6.01,5.97,5.94,6.01,1497,-0.6651710600112171,6.047,6.323,6.565,-0.13,-0.165,-0.07,38.694,42.628,30.825,34.615,19.123,17.728,28.421,17.881,29.143,5.94
2013-04-08,5.96,5.94,5.86,5.96,1102,-0.6668536174985977,6.017,6.29,6.554,-0.138,-0.17,-0.064,36.607,40.621,28.578,30.769,18.295,16.968,26.374,15.894,27.429,6.17
2013-04-09,5.94,6.17,5.94,6.21,4705,-0.652394366197183,6.06,6.266,6.547,-0.141,-0.154,-0.026,46.47,42.571,54.269,60.256,19.288,16.95,52.222,31.126,40.571,6.07
2013-04-10,6.12,6.07,6.02,6.15,2636,-0.6710027100271002,6.063,6.245,6.538,-0.142,-0.147,-0.01,49.388,44.843,58.478,47.436,21.523,17.648,47.436,24.503,34.857,6.01
2013-04-11,6.1,6.01,5.99,6.1,1418,-0.6685052399338114,6.048,6.224,6.528,-0.143,-0.145,-0.005,47.211,45.632,50.368,39.744,23.12,18.387,39.744,20.53,31.429,6.01
2013-04-12,5.97,6.01,5.96,6.05,1067,-0.6651810584958218,6.037,6.204,6.519,-0.143,-0.142,0.001,45.76,45.675,45.93,39.744,25.242,19.384,39.744,20.53,31.429,5.97
2013-04-15,6.05,5.97,5.93,6.05,1367,-0.6674094707520892,6.018,6.185,6.509,-0.142,-0.141,0.002,40.983,44.111,34.726,36.486,25.615,20.141,34.615,17.881,29.143,5.94
2013-04-16,5.87,5.94,5.87,5.97,1609,-0.6672268907563025,5.996,6.165,6.498,-0.142,-0.141,0.002,34.941,41.054,22.714,33.803,24.202,20.898,30.769,15.894,27.429,5.93
2013-04-17,5.96,5.93,5.71,5.98,2283,-0.6661036036036037,5.977,6.145,6.488,-0.142,-0.14,0.003,37.961,40.023,33.836,34.328,23.289,21.806,29.487,15.232,22.892,6.04
2013-04-18,5.83,6.04,5.79,6.07,2499,-0.6591422121896163,5.995,6.129,6.48,-0.139,-0.129,0.02,47.307,42.451,57.019,66.0,23.633,22.476,43.59,22.517,23.026,6.22
2013-04-19,6.04,6.22,6.02,6.25,5066,-0.6552106430155211,6.059,6.122,6.475,-0.132,-0.105,0.055,63.02,49.307,90.444,94.444,27.922,23.921,66.667,34.437,34.437,5.97
2013-04-22,6.08,5.97,5.92,6.09,5677,-0.6790322580645162,6.034,6.113,6.466,-0.127,-0.105,0.045,58.062,52.226,69.736,48.148,32.129,24.465,36.486,17.881,17.881,5.87
2013-04-23,5.98,5.87,5.84,6.0,2380,-0.6711484593837534,5.987,6.099,6.455,-0.124,-0.111,0.025,48.585,51.012,43.73,29.63,32.587,24.22,23.944,11.258,11.258,5.95
2013-04-24,5.81,5.95,5.81,5.97,3379,-0.6607753705815279,5.976,6.086,6.446,-0.121,-0.109,0.024,47.205,49.743,42.128,44.444,31.425,24.883,37.313,19.38,16.556,5.79
2013-04-25,5.95,5.79,5.46,5.97,5641,-0.6745362563237775,5.923,6.069,6.434,-0.12,-0.118,0.004,45.394,48.293,39.595,41.772,27.642,24.53,41.772,23.571,18.857,5.66
2013-04-26,5.76,5.66,5.66,5.85,2315,-0.6728323699421965,5.848,6.046,6.419,-0.123,-0.135,-0.023,38.701,45.096,25.912,25.316,23.461,24.299,25.316,14.286,11.429,5.59
2013-05-02,5.66,5.59,5.56,5.67,2210,-0.6694263749260793,5.774,6.017,6.404,-0.129,-0.151,-0.045,31.286,40.493,12.873,16.456,21.363,23.883,16.456,9.42,7.429,5.74
2013-05-03,5.64,5.74,5.52,5.77,3973,-0.6562874251497006,5.764,5.991,6.392,-0.133,-0.151,-0.036,32.672,37.886,22.244,35.443,20.32,24.13,35.443,20.29,16.0,5.81
2013-05-06,5.71,5.81,5.71,5.84,3033,-0.6612244897959184,5.777,5.968,6.381,-0.135,-0.143,-0.016,36.549,37.44,34.767,44.304,20.924,24.995,44.304,27.778,20.0,5.9
2013-05-07,5.79,5.9,5.75,5.9,5178,-0.6603339090385723,5.812,5.952,6.372,-0.134,-0.129,0.011,47.647,40.842,61.255,55.696,25.038,26.324,55.696,34.921,25.143,5.92
2013-05-08,5.86,5.92,5.86,5.93,5006,-0.6640181611804767,5.843,5.94,6.364,-0.13,-0.114,0.032,60.159,47.281,85.916,58.228,32.553,27.861,58.228,37.097,26.286,5.94
2013-05-09,5.93,5.94,5.87,5.97,4467,-0.6644067796610169,5.871,5.933,6.356,-0.124,-0.1,0.048,71.479,55.347,103.742,60.759,39.59,28.7,60.759,40.336,27.429,5.9
2013-05-10,5.96,5.9,5.87,5.96,3085,-0.6674182638105974,5.879,5.927,6.348,-0.117,-0.09,0.054,76.411,62.368,104.495,55.696,43.505,29.681,55.696,36.975,25.143,6.04
2013-05-13,5.91,6.04,5.81,6.1,7219,-0.6572077185017027,5.925,5.927,6.342,-0.108,-0.071,0.074,80.826,68.521,105.435,73.418,46.324,31.409,73.418,48.739,33.143,6.63
2013-05-14,6.0,6.63,5.93,6.63,26513,-0.6326869806094183,6.127,5.948,6.348,-0.088,-0.008,0.16,87.217,74.753,112.145,100.0,54.902,35.265,100.0,98.319,66.857,6.64
2013-05-15,6.6,6.64,6.42,6.67,32884,-0.6648157496214033,6.273,5.982,6.353,-0.062,0.042,0.209,90.608,80.038,111.749,97.521,68.072,39.173,97.521,97.521,67.429,6.38
2013-05-16,6.59,6.38,6.35,6.59,18463,-0.6785894206549119,6.304,6.016,6.353,-0.037,0.061,0.196,83.67,81.249,88.512,76.033,78.492,42.067,76.033,76.033,52.571,6.4
2013-05-17,6.35,6.4,6.23,6.44,12278,-0.6645702306079664,6.331,6.049,6.354,-0.015,0.076,0.181,79.33,80.609,76.773,77.686,85.207,45.093,77.686,77.686,53.714,6.42
2013-05-20,6.38,6.42,6.3,6.5,16052,-0.664576802507837,6.357,6.082,6.356,0.006,0.088,0.165,76.53,79.25,71.092,78.261,85.227,47.515,79.339,79.339,54.857,6.58
2013-05-21,6.39,6.58,6.37,6.61,14371,-0.6572916666666666,6.42,6.117,6.36,0.027,0.11,0.167,80.865,79.788,83.019,92.174,82.025,49.703,92.562,92.562,64.0,6.49
2013-05-22,6.57,6.49,6.46,6.64,8936,-0.6702235772357723,6.44,6.151,6.362,0.045,0.118,0.147,80.267,79.948,80.905,84.348,82.541,52.762,85.124,85.124,58.857,6.37
2013-05-23,6.47,6.37,6.31,6.5,7453,-0.6714801444043321,6.42,6.18,6.362,0.059,0.114,0.111,75.217,78.371,68.908,68.75,83.368,55.779,75.207,75.207,52.0,6.48
2013-05-24,6.36,6.48,6.33,6.51,6457,-0.6598425196850394,6.437,6.207,6.364,0.071,0.118,0.095,74.919,77.22,70.317,79.348,83.678,58.831,84.298,84.298,58.286,6.59
2013-05-29,6.5,6.59,6.48,6.63,8743,-0.6583722135821669,6.481,6.236,6.368,0.082,0.129,0.093,77.219,77.22,77.217,90.698,84.401,62.286,93.043,93.388,64.571,6.58
2013-05-30,6.58,6.58,6.53,6.65,5280,-0.6647987773815588,6.509,6.264,6.372,0.093,0.135,0.084,79.257,77.899,81.973,89.535,85.434,66.273,92.174,92.562,64.0,6.62
2013-05-31,6.58,6.62,6.57,6.67,11871,-0.6620724859622256,6.541,6.294,6.377,0.103,0.142,0.078,82.383,79.394,88.363,94.186,88.946,70.724,95.652,95.868,66.286,6.55
2013-06-03,6.62,6.55,6.52,6.8,10967,-0.6675126903553299,6.543,6.32,6.38,0.11,0.139,0.059,71.589,76.792,61.183,74.747,91.16,73.713,77.064,81.343,62.286,6.29
2013-06-04,6.55,6.29,6.24,6.55,10987,-0.6774358974358975,6.471,6.336,6.378,0.111,0.115,0.009,50.702,68.095,15.916,41.379,86.859,75.167,51.429,61.94,47.429,6.27
